event_date,ativo,motivos,selected_motivo,avg_similarity,historical_events_used,reference_dates,reference_motivos,applied_scale,source,status
2021-07-19,EXXO34,"[""Temores sobre a variante Delta da Covid-19"", ""Acordo da OPEP+ para aumento da produção"", ""Queda global dos preços do petróleo"", ""Aversão ao risco devido à variante Delta da Covid-19""]",Temores sobre a variante Delta da Covid-19,0.8590041984066403,5,"[""2021-07-16"", ""2020-12-22"", ""2021-06-02"", ""2021-04-05"", ""2021-06-28""]","[""Preocupações com a variante Delta da Covid-19"", ""Preocupações com nova variante da COVID-19"", ""Decisão da Opep+ sobre produção"", ""Decisão da OPEP+ de elevar produção"", ""Queda nos preços do petróleo""]",,residual,feature_only
2021-07-20,EXXO34,"[""Alta do preço internacional do petróleo"", ""Otimismo com o setor de óleo e gás""]",Alta do preço internacional do petróleo,0.9269657475125491,5,"[""2021-03-26"", ""2021-05-17"", ""2021-02-05"", ""2021-03-05"", ""2021-03-04""]","[""Alta do preço internacional do petróleo"", ""Alta dos preços internacionais do petróleo"", ""Alta nos preços internacionais do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo""]",,residual,feature_only
2021-07-21,EXXO34,"[""Recuperação das expectativas de demanda global"", ""Ajuste técnico após quedas recentes"", ""Recuperação dos preços do petróleo"", ""Otimismo global com o setor de energia""]",Recuperação das expectativas de demanda global,0.9394641469893352,5,"[""2021-07-13"", ""2021-07-09"", ""2021-06-15"", ""2021-05-04"", ""2021-04-29""]","[""Expectativas de recuperação da demanda global"", ""Expectativa de recuperação da demanda global"", ""Expectativa de recuperação da demanda global"", ""Expectativas de recuperação da demanda global"", ""Expectativas de recuperação da demanda global""]",,residual,feature_only
2021-07-22,EXXO34,"[""Expectativa de recuperação da demanda global"", ""Queda nos estoques de petróleo dos EUA""]",Expectativa de recuperação da demanda global,0.9999999999989987,5,"[""2021-07-09"", ""2021-04-14"", ""2021-06-15"", ""2021-02-24"", ""2021-04-21""]","[""Expectativa de recuperação da demanda global"", ""Queda nos estoques de petróleo dos EUA"", ""Expectativa de recuperação da demanda global"", ""Queda nos estoques de petróleo dos EUA"", ""Alta nos estoques de petróleo dos EUA""]",,residual,feature_only
2021-07-26,EXXO34,"[""Alta do petróleo"", ""Expectativa de bons resultados trimestrais da Exxon Mobil"", ""Aumento do dividendo anunciado pela Petrobras, apesar da queda no preço do petróleo Brent."", ""Crescimento da produção de petróleo para mais de 2,5 milhões de barris por dia, com recordes operacionais."", ""Resultados financeiros positivos e expectativa de distribuição de dividendos elevados."", ""Notícias sobre novas licenças de operação e expansão em blocos exploratórios, indicando crescimento futuro."", ""Superação de médias móveis importantes, sugerindo força técnica do papel.""]",Alta do petróleo,0.8926749217833695,5,"[""2021-01-15"", ""2021-02-03"", ""2021-05-03"", ""2021-03-05"", ""2021-03-04""]","[""Alta do petróleo"", ""Resultados trimestrais positivos da Exxon Mobil"", ""Resultados financeiros positivos da Exxon Mobil"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo""]",,residual,feature_only
2021-07-27,EXXO34,"[""Queda nos preços internacionais do petróleo"", ""Movimento de realização de lucros no setor de petróleo e gás""]",Queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2021-07-16"", ""2021-07-14"", ""2021-06-17"", ""2021-05-25"", ""2021-05-11""]","[""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2021-07-28,EXXO34,"[""Resultados trimestrais acima do esperado"", ""Alta do preço do petróleo""]",Alta do preço do petróleo,0.9534811461406492,5,"[""2021-03-05"", ""2021-03-04"", ""2021-06-01"", ""2021-05-12"", ""2021-03-24""]","[""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo"", ""Alta nos preços do petróleo""]",,residual,feature_only
2021-07-29,EXXO34,"[""Queda nos estoques de petróleo dos EUA"", ""Expectativas de recuperação econômica global"", ""Valorização do preço do petróleo"", ""Expectativas positivas sobre resultados operacionais""]",Queda nos estoques de petróleo dos EUA,0.9999999999989988,5,"[""2021-07-22"", ""2021-06-15"", ""2021-06-01"", ""2021-04-14"", ""2021-04-21""]","[""Queda nos estoques de petróleo dos EUA"", ""Expectativas de recuperação econômica global"", ""Expectativas de recuperação econômica global"", ""Queda nos estoques de petróleo dos EUA"", ""Alta nos estoques de petróleo dos EUA""]",,residual,feature_only
2021-07-30,EXXO34,"[""Queda nos preços internacionais do petróleo"", ""Aversão ao risco no mercado brasileiro devido a preocupações fiscais e políticas"", ""realização de lucros"", ""queda do setor de petróleo""]",Queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2021-07-16"", ""2021-07-14"", ""2021-06-17"", ""2021-05-25"", ""2021-05-11""]","[""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2021-08-02,EXXO34,"[""Temores sobre impacto da variante Delta na demanda"", ""Dados econômicos fracos da China""]",Temores sobre impacto da variante Delta na demanda,0.8147057340310271,4,"[""2021-06-28"", ""2021-07-19"", ""2021-07-16"", ""2020-12-22""]","[""Temores sobre impacto da variante Delta na demanda"", ""Temores sobre a variante Delta da Covid-19"", ""Preocupações com a variante Delta da Covid-19"", ""Preocupações com nova variante da COVID-19""]",,residual,feature_only
2021-08-04,EXXO34,"[""Temores sobre a variante Delta da Covid-19"", ""Queda menor que o esperado nos estoques de petróleo dos EUA"", ""queda nos preços internacionais do petróleo"", ""realização de lucros após altas anteriores"", ""realização de lucros"", ""volatilidade do setor de petróleo""]",queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2021-07-16"", ""2021-07-14"", ""2021-06-17"", ""2021-05-25"", ""2021-05-11""]","[""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2021-08-05,EXXO34,"[""Divulgação de resultados trimestrais acima do esperado"", ""Anúncio de pagamento de dividendos expressivos""]",,0.0,0,[],[],,residual,no_historical_match
2021-08-09,EXXO34,"[""Aumento dos casos de Covid-19 nos Estados Unidos e China, os dois maiores consumidores de petróleo, gerando preocupações sobre a demanda global."", ""Temores de novas medidas de restrição social na China, o que poderia impactar ainda mais o consumo de petróleo."", ""Movimento de realização de lucros após quedas acumuladas na semana anterior (quase 7,5%).""]","Aumento dos casos de Covid-19 nos Estados Unidos e China, os dois maiores consumidores de petróleo, gerando preocupações sobre a demanda global.",0.7024622316206574,1,"[""2021-04-30""]","[""Preocupações com a demanda global de petróleo""]",,residual,feature_only
2021-08-10,EXXO34,"[""Expectativas de aumento da demanda global"", ""Dados positivos de emprego nos EUA"", ""Divulgação de resultados trimestrais positivos"", ""Aumento da produção e lucro""]",Expectativas de aumento da demanda global,0.8792163228068282,5,"[""2021-06-21"", ""2021-07-13"", ""2021-05-04"", ""2021-04-29"", ""2021-07-22""]","[""Expectativa de aumento da demanda global"", ""Expectativas de recuperação da demanda global"", ""Expectativas de recuperação da demanda global"", ""Expectativas de recuperação da demanda global"", ""Expectativa de recuperação da demanda global""]",,residual,feature_only
2021-08-11,EXXO34,"[""Queda nos preços internacionais do petróleo"", ""Movimento de realização de lucros no mercado brasileiro""]",Queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2021-07-16"", ""2021-07-14"", ""2021-06-17"", ""2021-05-25"", ""2021-05-11""]","[""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2021-08-12,EXXO34,"[""Queda nos preços internacionais do petróleo"", ""Movimento de realização de lucros no mercado brasileiro""]",Queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2021-07-16"", ""2021-07-14"", ""2021-06-17"", ""2021-05-25"", ""2021-05-11""]","[""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2021-08-16,EXXO34,"[""Expectativa de pagamento de dividendos elevados, mesmo com queda do preço do Brent"", ""Aumento expressivo da produção de petróleo e gás, com recordes operacionais"", ""Resiliência financeira da Petrobras, conseguindo compensar a queda do Brent com maior produção"", ""Percepção de segurança e atratividade do ativo devido ao alto dividend yield e vendas majoritariamente no mercado interno"", ""Notícias de expansão e diversificação, como aquisição de participação em bloco na África"", ""Queda nos preços internacionais do petróleo"", ""Aversão ao risco nos mercados globais""]",Queda nos preços internacionais do petróleo,0.9999999999989988,5,"[""2021-07-16"", ""2021-07-14"", ""2021-06-17"", ""2021-05-25"", ""2021-05-11""]","[""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo"", ""Queda nos preços internacionais do petróleo""]",,residual,feature_only
2021-08-18,EXXO34,"[""Valorização do preço do petróleo"", ""Perspectivas positivas para o setor de óleo e gás""]",Valorização do preço do petróleo,0.7901278085930274,5,"[""2021-07-21"", ""2021-03-05"", ""2021-03-04"", ""2021-02-09"", ""2021-04-01""]","[""Recuperação dos preços do petróleo"", ""Alta do preço do petróleo"", ""Alta do preço do petróleo"", ""Queda do preço do petróleo"", ""Alta nos preços do petróleo""]",,residual,feature_only
2021-08-19,EXXO34,"[""Temores sobre impacto da variante Delta na demanda global"", ""Fortalecimento do dólar frente a outras moedas"", ""Queda do preço internacional do petróleo"", ""Temores sobre impacto da variante Delta na demanda global"", ""Divulgação de resultados trimestrais positivos"", ""Alta nos preços internacionais do petróleo""]",Alta nos preços internacionais do petróleo,0.9614036584544655,5,"[""2021-02-05"", ""2021-08-02"", ""2021-08-02"", ""2021-06-28"", ""2021-06-28""]","[""Alta nos preços internacionais do petróleo"", ""Temores sobre impacto da variante Delta na demanda"", ""Temores sobre impacto da variante Delta na demanda"", ""Temores sobre impacto da variante Delta na demanda"", ""Temores sobre impacto da variante Delta na demanda""]",,residual,feature_only
2021-08-20,EXXO34,"[""Temores sobre impacto da variante Delta na demanda global"", ""Apreciação do dólar frente a outras moedas""]",Temores sobre impacto da variante Delta na demanda global,0.9533457496256045,5,"[""2021-08-19"", ""2021-08-19"", ""2021-08-02"", ""2021-06-28"", ""2021-08-19""]","[""Temores sobre impacto da variante Delta na demanda global"", ""Temores sobre impacto da variante Delta na demanda global"", ""Temores sobre impacto da variante Delta na demanda"", ""Temores sobre impacto da variante Delta na demanda"", ""Fortalecimento do dólar frente a outras moedas""]",,residual,feature_only
2021-08-23,EXXO34,"[""Otimismo com a demanda global de petróleo"", ""Recuperação dos mercados financeiros globais"", ""Alta nos preços do petróleo"", ""Otimismo com recuperação econômica global"", ""Alta nos preços internacionais do petróleo"", ""Recuperação do mercado acionário brasileiro""]",Alta nos preços internacionais do petróleo,0.999999999998999,5,"[""2021-02-05"", ""2021-05-12"", ""2021-04-01"", ""2021-03-26"", ""2021-02-24""]","[""Alta nos preços internacionais do petróleo"", ""Otimismo com recuperação econômica global"", ""Otimismo com recuperação econômica global"", ""Otimismo com recuperação econômica global"", ""Otimismo com recuperação econômica global""]",,residual,feature_only
2021-08-24,EXXO34,"[""Expectativa de recuperação da demanda global"", ""Interrupções na produção de petróleo no México"", ""Alta nos preços internacionais do petróleo"", ""Otimismo do mercado com commodities"", ""Alta do preço do petróleo Brent"", ""Otimismo geral no setor de petróleo e gás""]",Expectativa de recuperação da demanda global,0.9999999999989988,5,"[""2021-07-22"", ""2021-07-09"", ""2021-02-05"", ""2021-06-15"", ""2021-03-05""]","[""Expectativa de recuperação da demanda global"", ""Expectativa de recuperação da demanda global"", ""Alta nos preços internacionais do petróleo"", ""Expectativa de recuperação da demanda global"", ""Expectativa de recuperação da demanda global""]",,residual,feature_only
2021-08-26,EXXO34,"[""realização de lucros após alta recente"", ""volatilidade no preço do petróleo internacional""]",realização de lucros após alta recente,0.8593536777154149,5,"[""2021-02-09"", ""2021-03-18"", ""2021-03-09"", ""2021-03-08"", ""2021-08-19""]","[""Realização de lucros após alta anterior"", ""Realização de lucros após altas anteriores"", ""realização de lucros após altas recentes"", ""realização de lucros após altas recentes"", ""Queda do preço internacional do petróleo""]",,residual,feature_only
2021-08-27,EXXO34,"[""Aproximação do furacão Ida no Golfo do México"", ""Otimismo com a recuperação da demanda global por petróleo"", ""Alta do preço internacional do petróleo"", ""Otimismo com recuperação econômica global"", ""Divulgação de resultados trimestrais positivos"", ""Desempenho operacional acima do esperado""]",Otimismo com recuperação econômica global,0.999999999998999,5,"[""2021-08-23"", ""2021-05-12"", ""2021-04-01"", ""2021-03-26"", ""2021-02-24""]","[""Otimismo com recuperação econômica global"", ""Otimismo com recuperação econômica global"", ""Otimismo com recuperação econômica global"", ""Otimismo com recuperação econômica global"", ""Otimismo com recuperação econômica global""]",,residual,feature_only
